,source,target,ts,idx,time
1872,17,67,81052449,1872,938
1873,1,29,81058957,1873,938
1874,22,45,81088962,1874,938
1875,121,45,81090929,1875,938
1876,45,121,81144599,1876,939
1877,74,66,81183258,1877,939
1878,93,83,81233463,1878,940
1879,32,23,81246746,1879,940
1880,132,85,81284796,1880,940
1881,50,13,81314589,1881,941
1882,89,76,81320556,1882,941
1883,28,125,81322083,1883,941
1884,28,53,81322083,1884,941
1885,56,90,81326132,1885,941
1886,67,54,81330039,1886,941
1887,76,106,81338518,1887,941
1888,37,40,81660246,1888,945
1889,37,39,81660246,1889,945
1890,39,123,81671521,1890,945
1891,8,51,81681190,1891,945
1892,8,26,81681190,1892,945
1893,96,128,81684477,1893,945
1894,22,4,81696488,1894,945
1895,82,116,81747383,1895,946
1896,70,83,81843203,1896,947
1897,70,39,81843203,1897,947
1898,51,135,81843377,1898,947
1899,39,83,81844503,1899,947
1900,82,83,81844766,1900,947
1901,106,0,81845363,1901,947
1902,106,96,81845363,1902,947
1903,135,51,81845829,1903,947
1904,8,74,81851961,1904,947
1905,74,8,81852487,1905,947
1906,22,128,81934860,1906,948
1907,22,131,81934860,1907,948
1908,22,38,82178369,1908,951
1909,38,22,82182410,1909,951
1910,11,32,82201050,1910,951
1911,149,45,82203819,1911,951
1912,93,110,82270278,1912,952
1913,54,74,82358929,1913,953
1914,54,40,82358929,1914,953
1915,90,56,82359939,1915,953
1916,123,111,82360233,1916,953
1917,120,26,82450161,1917,954
1918,83,59,82968365,1918,960
1919,51,13,82968807,1919,960
1920,16,76,83060511,1920,961
1921,8,91,83063880,1921,961
1922,8,128,83085872,1922,961
1923,8,131,83085872,1923,961
1924,17,65,83140962,1924,962
1925,12,106,83142403,1925,962
1926,106,12,83147887,1926,962
1927,29,67,83152930,1927,962
1928,91,8,83316728,1928,964
1929,108,73,83396208,1929,965
1930,106,78,83406403,1930,965
1931,133,142,83408742,1931,965
1932,133,98,83408742,1932,965
1933,17,71,83412876,1933,965
1934,17,54,83412876,1934,965
1935,121,149,83516126,1935,966
1936,121,77,83567621,1936,967
1937,116,122,83671055,1937,968
1938,19,65,83680196,1938,968
1939,37,95,83682850,1939,968
1940,37,43,83682850,1940,968
1941,37,102,83682850,1941,968
1942,37,124,83682850,1942,968
1943,91,53,83948612,1943,971
1944,69,72,84001104,1944,972
1945,78,44,84014361,1945,972
1946,88,74,84014954,1946,972
1947,122,26,84017862,1947,972
1948,122,91,84017862,1948,972
1949,78,8,84027545,1949,972
1950,102,79,84104592,1950,973
1951,149,120,84172469,1951,974
1952,78,131,84176630,1952,974
1953,49,51,84254783,1953,975
1954,3,27,84256514,1954,975
1955,64,148,84264743,1955,975
1956,86,84,84265792,1956,975
1957,106,52,84277835,1957,975
1958,102,95,84278168,1958,975
1959,120,45,84292885,1959,975
1960,95,102,84341684,1960,976
1961,45,120,84343118,1961,976
1962,104,16,84346381,1962,976
1963,16,104,84347159,1963,976
1964,111,124,84347686,1964,976
1965,2,29,84352136,1965,976
1966,2,3,84352136,1966,976
1967,3,29,84352887,1967,976
1968,45,68,84357123,1968,976
1969,45,143,84357123,1969,976
1970,111,99,84361492,1970,976
1971,132,98,84566906,1971,978
1972,105,83,84617291,1972,979
1973,97,118,84617758,1973,979
1974,128,22,84732560,1974,980
1975,78,122,84781578,1975,981
1976,92,86,84790537,1976,981
1977,31,5,84799182,1977,981
1978,82,117,84867904,1978,982
1979,126,143,84868701,1979,982
1980,78,126,84870172,1980,982
1981,126,78,84874268,1981,982
1982,4,72,84878603,1982,982
1983,106,108,84895178,1983,982
1984,27,3,84940428,1984,983
1985,27,29,84940428,1985,983
1986,104,9,84955173,1986,983
1987,108,44,84961895,1987,983
1988,3,69,84965598,1988,983
1989,112,106,84965818,1989,983
1990,124,91,85250477,1990,986
1991,124,53,85250477,1991,986
1992,124,106,85250477,1992,986
1993,117,82,85289149,1993,987
1994,51,12,85300975,1994,987
1995,51,49,85300975,1995,987
1996,77,45,85306628,1996,987
1997,20,124,85396239,1997,988
1998,98,129,85476047,1998,989
1999,76,53,85491222,1999,989
2000,3,18,85553447,2000,990
2001,98,133,85613500,2001,990
2002,124,111,85819813,2002,993
2003,16,93,85831103,2003,993
2004,82,9,85835391,2004,993
2005,82,95,85835391,2005,993
2006,82,16,85835391,2006,993
2007,82,102,85835391,2007,993
2008,82,44,85835391,2008,993
2009,82,112,85835391,2009,993
2010,93,90,85839869,2010,993
2011,132,86,85850026,2011,993
2012,16,82,85859460,2012,993
2013,24,124,85907222,2013,994
2014,64,22,85931556,2014,994
2015,124,148,85985162,2015,995
2016,8,44,85986033,2016,995
2017,8,38,85986033,2017,995
2018,8,112,85986033,2018,995
2019,8,82,85986033,2019,995
2020,8,78,85986033,2020,995
2021,148,82,85989889,2021,995
2022,148,95,85989889,2022,995
2023,148,78,85989889,2023,995
2024,95,120,85990020,2024,995
2025,95,82,85990020,2025,995
2026,95,78,85990020,2026,995
2027,22,5,85997935,2027,995
2028,82,87,86001720,2028,995
2029,99,111,86002290,2029,995
2030,148,124,86083489,2030,996
2031,117,87,86084246,2031,996
2032,82,64,86088094,2032,996
2033,113,94,86094121,2033,996
2034,1,71,86099178,2034,996
2035,130,146,86108901,2035,996
2036,102,124,86156583,2036,997
2037,87,117,86158307,2037,997
2038,91,76,86175738,2038,997
2039,31,22,86176467,2039,997
2040,143,111,86185721,2040,997
2041,26,74,86261709,2041,998
2042,122,82,86418099,2042,1000
2043,111,143,86418978,2043,1000
2044,124,9,86424085,2044,1000
2045,148,9,86427670,2045,1000
2046,148,24,86427670,2046,1000
2047,49,74,86442350,2047,1000
2048,82,5,86498817,2048,1001
2049,20,126,86502199,2049,1001
2050,113,51,86502335,2050,1001
2051,67,3,86503407,2051,1001
2052,9,126,86506842,2052,1001
2053,124,15,86509088,2053,1001
2054,106,117,86532104,2054,1001
2055,148,91,86537688,2055,1001
2056,148,5,86537688,2056,1001
2057,148,22,86537688,2057,1001
2058,148,37,86538305,2058,1001
2059,148,26,86538305,2059,1001
2060,148,130,86538305,2060,1001
2061,148,38,86538305,2061,1001
2062,148,76,86538305,2062,1001
2063,148,16,86538305,2063,1001
2064,148,102,86538305,2064,1001
2065,148,112,86538305,2065,1001
2066,148,117,86538305,2066,1001
2067,91,148,86539249,2067,1001
2068,91,77,86539249,2068,1001
2069,91,64,86543343,2069,1001
2070,124,24,86590855,2070,1002
2071,126,124,86599117,2071,1002
2072,15,124,86601461,2072,1002
2073,78,76,86611540,2073,1002
2074,148,105,86622157,2074,1002
2075,148,93,86622157,2075,1002
2076,148,83,86622157,2076,1002
2077,148,56,86622157,2077,1002
2078,148,118,86622157,2078,1002
2079,148,100,86622157,2079,1002
2080,148,88,86622157,2080,1002
2081,148,80,86622157,2081,1002
2082,148,107,86622157,2082,1002
2083,148,146,86622157,2083,1002
2084,148,55,86622157,2084,1002
2085,148,119,86622157,2085,1002
2086,148,81,86622157,2086,1002
2087,148,128,86622157,2087,1002
2088,148,131,86622157,2088,1002
2089,148,110,86622157,2089,1002
2090,148,103,86622157,2090,1002
2091,148,101,86622157,2091,1002
2092,148,122,86622157,2092,1002
2093,148,132,86622157,2093,1002
2094,148,98,86622157,2094,1002
2095,148,86,86622157,2095,1002
2096,148,129,86622157,2096,1002
2097,148,84,86622157,2097,1002
2098,148,87,86622157,2098,1002
2099,148,123,86622157,2099,1002
2100,148,79,86622157,2100,1002
2101,148,97,86622157,2101,1002
2102,148,32,86622157,2102,1002
2103,148,25,86622157,2103,1002
2104,148,20,86622157,2104,1002
2105,148,60,86622157,2105,1002
2106,148,116,86622157,2106,1002
2107,148,89,86622157,2107,1002
2108,148,12,86622157,2108,1002
2109,51,94,86669967,2109,1003
2110,82,119,86675990,2110,1003
2111,3,54,86691437,2111,1003
2112,126,102,87019299,2112,1007
2113,126,123,87019299,2113,1007
2114,126,79,87019299,2114,1007
2115,126,83,87019299,2115,1007
2116,126,105,87019299,2116,1007
2117,126,56,87019299,2117,1007
2118,118,46,87128301,2118,1008
2119,118,124,87128301,2119,1008
2120,94,74,87217959,2120,1009
2121,34,30,87220166,2121,1009
2122,100,80,87375387,2122,1011
2123,71,27,87384203,2123,1011
2124,67,17,87390154,2124,1011
2125,54,3,87741630,2125,1015
2126,51,113,87743774,2126,1015
2127,74,94,87889584,2127,1017
2128,100,124,88253913,2128,1021
2129,59,94,88324688,2129,1022
2130,1,65,88580682,2130,1025
2131,139,65,88581270,2131,1025
2132,1,54,88597078,2132,1025
2133,71,1,88834278,2133,1028
2134,27,54,89002502,2134,1030
2135,0,16,89188859,2135,1032
2136,94,51,89626517,2136,1037
2137,94,113,89697463,2137,1038
2138,113,67,89728165,2138,1038
2139,139,27,90036253,2139,1042
2140,65,54,90389093,2140,1046
2141,65,71,90389093,2141,1046
2142,65,17,90389093,2142,1046
2143,29,1,90672187,2143,1049
2144,8,113,94390069,2144,1092
2145,49,113,94641220,2145,1095
2146,49,13,94641220,2146,1095
2147,113,66,97318911,2147,1126
2148,113,1,97484013,2148,1128
